# DPGA full geometry file (creation date: 2016-04-07 09:43:09.97714454 +0200 CEST)
# iChannelAbs240 X0 Y0 Z0 X1 Y1 Z1 X2 Y2 Z2 X3 Y3 Z3 X4 Y4 Z4 X5 Y5 Z5 X6 Y6 Z6 X7 Y7 Z7
228 127.62600892061101 77.44820428516158 -22.75 127.62600892061101 77.44820428516158 -9.75 119.71211034349764 87.76179770894763 -9.75 119.71211034349764 87.76179770894763 -22.75 139.52630902497955 86.57962572029238 -22.75 139.52630902497955 86.57962572029238 -9.75 131.61241044786618 96.89321914407843 -9.75 131.61241044786618 96.89321914407843 -22.75
229 127.62600892061101 77.44820428516158 -3.25 127.62600892061101 77.44820428516158 9.75 119.71211034349764 87.76179770894763 9.75 119.71211034349764 87.76179770894763 -3.25 139.52630902497955 86.57962572029238 -3.25 139.52630902497955 86.57962572029238 9.75 131.61241044786618 96.89321914407843 9.75 131.61241044786618 96.89321914407843 -3.25
230 115.75516105494097 92.91859442084066 -22.75 115.75516105494097 92.91859442084066 -9.75 107.8412624778276 103.23218784462671 -9.75 107.8412624778276 103.23218784462671 -22.75 127.6554611593095 102.05001585597147 -22.75 127.6554611593095 102.05001585597147 -9.75 119.74156258219612 112.36360927975751 -9.75 119.74156258219612 112.36360927975751 -22.75
231 115.75516105494097 92.91859442084066 -3.25 115.75516105494097 92.91859442084066 9.75 107.8412624778276 103.23218784462671 9.75 107.8412624778276 103.23218784462671 -3.25 127.6554611593095 102.05001585597147 -3.25 127.6554611593095 102.05001585597147 9.75 119.74156258219612 112.36360927975751 9.75 119.74156258219612 112.36360927975751 -3.25
232 127.62600892061101 77.44820428516158 16.25 127.62600892061101 77.44820428516158 29.25 119.71211034349764 87.76179770894763 29.25 119.71211034349764 87.76179770894763 16.25 139.52630902497955 86.57962572029238 16.25 139.52630902497955 86.57962572029238 29.25 131.61241044786618 96.89321914407843 29.25 131.61241044786618 96.89321914407843 16.25
233 127.62600892061101 77.44820428516158 35.75 127.62600892061101 77.44820428516158 48.75 119.71211034349764 87.76179770894763 48.75 119.71211034349764 87.76179770894763 35.75 139.52630902497955 86.57962572029238 35.75 139.52630902497955 86.57962572029238 48.75 131.61241044786618 96.89321914407843 48.75 131.61241044786618 96.89321914407843 35.75
234 115.75516105494097 92.91859442084066 16.25 115.75516105494097 92.91859442084066 29.25 107.8412624778276 103.23218784462671 29.25 107.8412624778276 103.23218784462671 16.25 127.6554611593095 102.05001585597147 16.25 127.6554611593095 102.05001585597147 29.25 119.74156258219612 112.36360927975751 29.25 119.74156258219612 112.36360927975751 16.25
235 115.75516105494097 92.91859442084066 35.75 115.75516105494097 92.91859442084066 48.75 107.8412624778276 103.23218784462671 48.75 107.8412624778276 103.23218784462671 35.75 127.6554611593095 102.05001585597147 35.75 127.6554611593095 102.05001585597147 48.75 119.74156258219612 112.36360927975751 48.75 119.74156258219612 112.36360927975751 35.75
236 127.62600892061101 77.44820428516158 55.25 127.62600892061101 77.44820428516158 68.25 119.71211034349764 87.76179770894763 68.25 119.71211034349764 87.76179770894763 55.25 139.52630902497955 86.57962572029238 55.25 139.52630902497955 86.57962572029238 68.25 131.61241044786618 96.89321914407843 68.25 131.61241044786618 96.89321914407843 55.25
237 127.62600892061101 77.44820428516158 74.75 127.62600892061101 77.44820428516158 87.75 119.71211034349764 87.76179770894763 87.75 119.71211034349764 87.76179770894763 74.75 139.52630902497955 86.57962572029238 74.75 139.52630902497955 86.57962572029238 87.75 131.61241044786618 96.89321914407843 87.75 131.61241044786618 96.89321914407843 74.75
238 115.75516105494097 92.91859442084066 55.25 115.75516105494097 92.91859442084066 68.25 107.8412624778276 103.23218784462671 68.25 107.8412624778276 103.23218784462671 55.25 127.6554611593095 102.05001585597147 55.25 127.6554611593095 102.05001585597147 68.25 119.74156258219612 112.36360927975751 68.25 119.74156258219612 112.36360927975751 55.25
239 115.75516105494097 92.91859442084066 74.75 115.75516105494097 92.91859442084066 87.75 107.8412624778276 103.23218784462671 87.75 107.8412624778276 103.23218784462671 74.75 127.6554611593095 102.05001585597147 74.75 127.6554611593095 102.05001585597147 87.75 119.74156258219612 112.36360927975751 87.75 119.74156258219612 112.36360927975751 74.75
